state,mode,date,month,day,year,value
ak,week,3/1/2015,3,1,2015,0.000000
ak,week,3/8/2015,3,8,2015,0.000000
ak,week,3/15/2015,3,15,2015,0.000000
ak,week,3/22/2015,3,22,2015,0.000000
ak,week,3/29/2015,3,29,2015,0.000000
ak,week,4/5/2015,4,5,2015,0.000000
ak,week,4/12/2015,4,12,2015,0.000000
ak,week,4/19/2015,4,19,2015,0.000000
ak,week,4/26/2015,4,26,2015,0.000000
ak,week,5/3/2015,5,3,2015,0.000000
ak,week,5/10/2015,5,10,2015,0.000000
ak,week,5/17/2015,5,17,2015,0.000000
ak,week,5/24/2015,5,24,2015,0.000000
ak,week,5/31/2015,5,31,2015,0.000000
ak,week,6/7/2015,6,7,2015,0.000000
ak,week,6/14/2015,6,14,2015,100.000000
ak,week,6/21/2015,6,21,2015,0.000000
ak,week,6/28/2015,6,28,2015,0.000000
ak,week,7/5/2015,7,5,2015,0.000000
ak,week,7/12/2015,7,12,2015,0.000000
ak,week,7/19/2015,7,19,2015,0.000000
ak,week,7/26/2015,7,26,2015,0.000000
ak,week,8/2/2015,8,2,2015,0.000000
ak,week,8/9/2015,8,9,2015,0.000000
ak,week,8/16/2015,8,16,2015,0.000000
ak,week,8/23/2015,8,23,2015,0.000000
ak,week,8/30/2015,8,30,2015,0.000000
ak,week,9/6/2015,9,6,2015,0.000000
ak,week,9/13/2015,9,13,2015,0.000000
ak,week,9/20/2015,9,20,2015,0.000000
ak,week,9/27/2015,9,27,2015,0.000000
ak,week,10/4/2015,10,4,2015,0.000000
ak,week,10/11/2015,10,11,2015,0.000000
ak,week,10/18/2015,10,18,2015,0.000000
ak,week,10/25/2015,10,25,2015,0.000000
ak,week,11/1/2015,11,1,2015,0.000000
ak,week,11/8/2015,11,8,2015,0.000000
ak,week,11/15/2015,11,15,2015,0.000000
ak,week,11/22/2015,11,22,2015,0.000000
ak,week,11/29/2015,11,29,2015,0.000000
ak,week,12/6/2015,12,6,2015,0.000000
ak,week,12/13/2015,12,13,2015,0.000000
ak,week,12/20/2015,12,20,2015,0.000000
ak,week,12/27/2015,12,27,2015,0.000000
ak,week,1/3/2016,1,3,2016,0.000000
ak,week,1/10/2016,1,10,2016,0.000000
ak,week,1/17/2016,1,17,2016,0.000000
ak,week,1/24/2016,1,24,2016,0.000000
ak,week,1/31/2016,1,31,2016,0.000000
ak,week,2/7/2016,2,7,2016,0.000000
ak,week,2/14/2016,2,14,2016,0.000000
ak,week,2/21/2016,2,21,2016,0.000000
ak,week,2/28/2016,2,28,2016,0.000000
ak,week,3/6/2016,3,6,2016,0.000000
al,month,1/1/2004,1,1,2004,0.000000
al,month,2/1/2004,2,1,2004,0.000000
al,month,3/1/2004,3,1,2004,0.000000
al,month,4/1/2004,4,1,2004,0.000000
al,month,5/1/2004,5,1,2004,0.000000
al,month,6/1/2004,6,1,2004,0.000000
al,month,7/1/2004,7,1,2004,0.000000
al,month,8/1/2004,8,1,2004,0.000000
al,month,9/1/2004,9,1,2004,0.000000
al,month,10/1/2004,10,1,2004,0.000000
al,month,11/1/2004,11,1,2004,0.000000
al,month,12/1/2004,12,1,2004,0.000000
al,month,1/1/2005,1,1,2005,0.000000
al,month,2/1/2005,2,1,2005,0.000000
al,month,3/1/2005,3,1,2005,0.000000
al,month,4/1/2005,4,1,2005,0.000000
al,month,5/1/2005,5,1,2005,0.000000
al,month,6/1/2005,6,1,2005,0.000000
al,month,7/1/2005,7,1,2005,0.000000
al,month,8/1/2005,8,1,2005,0.000000
al,month,9/1/2005,9,1,2005,0.000000
al,month,10/1/2005,10,1,2005,0.000000
al,month,11/1/2005,11,1,2005,0.000000
al,month,12/1/2005,12,1,2005,0.000000
al,month,1/1/2006,1,1,2006,0.000000
al,month,2/1/2006,2,1,2006,0.000000
al,month,3/1/2006,3,1,2006,0.000000
al,month,4/1/2006,4,1,2006,0.000000
al,month,5/1/2006,5,1,2006,0.000000
al,month,6/1/2006,6,1,2006,0.000000
al,month,7/1/2006,7,1,2006,0.000000
al,month,8/1/2006,8,1,2006,0.000000
al,month,9/1/2006,9,1,2006,0.000000
al,month,10/1/2006,10,1,2006,0.000000
al,month,11/1/2006,11,1,2006,0.000000
al,month,12/1/2006,12,1,2006,0.000000
al,month,1/1/2007,1,1,2007,0.000000
al,month,2/1/2007,2,1,2007,0.000000
al,month,3/1/2007,3,1,2007,0.000000
al,month,4/1/2007,4,1,2007,0.000000
al,month,5/1/2007,5,1,2007,0.000000
al,month,6/1/2007,6,1,2007,0.000000
al,month,7/1/2007,7,1,2007,0.000000
al,month,8/1/2007,8,1,2007,0.000000
al,month,9/1/2007,9,1,2007,0.000000
al,month,10/1/2007,10,1,2007,0.000000
al,month,11/1/2007,11,1,2007,0.000000
al,month,12/1/2007,12,1,2007,0.000000
al,month,1/1/2008,1,1,2008,0.000000
al,month,2/1/2008,2,1,2008,0.000000
al,month,3/1/2008,3,1,2008,0.000000
al,month,4/1/2008,4,1,2008,0.000000
al,month,5/1/2008,5,1,2008,37.000000
al,month,6/1/2008,6,1,2008,39.000000
al,month,7/1/2008,7,1,2008,0.000000
al,month,8/1/2008,8,1,2008,0.000000
al,month,9/1/2008,9,1,2008,0.000000
al,month,10/1/2008,10,1,2008,0.000000
al,month,11/1/2008,11,1,2008,0.000000
al,month,12/1/2008,12,1,2008,0.000000
al,month,1/1/2009,1,1,2009,0.000000
al,month,2/1/2009,2,1,2009,0.000000
al,month,3/1/2009,3,1,2009,0.000000
al,month,4/1/2009,4,1,2009,34.000000
al,month,5/1/2009,5,1,2009,29.000000
al,month,6/1/2009,6,1,2009,55.000000
al,month,7/1/2009,7,1,2009,32.000000
al,month,8/1/2009,8,1,2009,0.000000
al,month,9/1/2009,9,1,2009,0.000000
al,month,10/1/2009,10,1,2009,0.000000
al,month,11/1/2009,11,1,2009,0.000000
al,month,12/1/2009,12,1,2009,0.000000
al,month,1/1/2010,1,1,2010,0.000000
al,month,2/1/2010,2,1,2010,0.000000
al,month,3/1/2010,3,1,2010,28.000000
al,month,4/1/2010,4,1,2010,35.000000
al,month,5/1/2010,5,1,2010,36.000000
al,month,6/1/2010,6,1,2010,48.000000
al,month,7/1/2010,7,1,2010,42.000000
al,month,8/1/2010,8,1,2010,0.000000
al,month,9/1/2010,9,1,2010,0.000000
al,month,10/1/2010,10,1,2010,0.000000
al,month,11/1/2010,11,1,2010,0.000000
al,month,12/1/2010,12,1,2010,0.000000
al,month,1/1/2011,1,1,2011,0.000000
al,month,2/1/2011,2,1,2011,0.000000
al,month,3/1/2011,3,1,2011,24.000000
al,month,4/1/2011,4,1,2011,48.000000
al,month,5/1/2011,5,1,2011,49.000000
al,month,6/1/2011,6,1,2011,56.000000
al,month,7/1/2011,7,1,2011,43.000000
al,month,8/1/2011,8,1,2011,18.000000
al,month,9/1/2011,9,1,2011,14.000000
al,month,10/1/2011,10,1,2011,11.000000
al,month,11/1/2011,11,1,2011,11.000000
al,month,12/1/2011,12,1,2011,11.000000
al,month,1/1/2012,1,1,2012,11.000000
al,month,2/1/2012,2,1,2012,11.000000
al,month,3/1/2012,3,1,2012,37.000000
al,month,4/1/2012,4,1,2012,39.000000
al,month,5/1/2012,5,1,2012,58.000000
al,month,6/1/2012,6,1,2012,57.000000
al,month,7/1/2012,7,1,2012,41.000000
al,month,8/1/2012,8,1,2012,18.000000
al,month,9/1/2012,9,1,2012,15.000000
al,month,10/1/2012,10,1,2012,9.000000
al,month,11/1/2012,11,1,2012,7.000000
al,month,12/1/2012,12,1,2012,7.000000
al,month,1/1/2013,1,1,2013,7.000000
al,month,2/1/2013,2,1,2013,10.000000
al,month,3/1/2013,3,1,2013,27.000000
al,month,4/1/2013,4,1,2013,54.000000
al,month,5/1/2013,5,1,2013,66.000000
al,month,6/1/2013,6,1,2013,76.000000
al,month,7/1/2013,7,1,2013,38.000000
al,month,8/1/2013,8,1,2013,25.000000
al,month,9/1/2013,9,1,2013,9.000000
al,month,10/1/2013,10,1,2013,8.000000
al,month,11/1/2013,11,1,2013,9.000000
al,month,12/1/2013,12,1,2013,10.000000
al,month,1/1/2014,1,1,2014,7.000000
al,month,2/1/2014,2,1,2014,7.000000
al,month,3/1/2014,3,1,2014,28.000000
al,month,4/1/2014,4,1,2014,50.000000
al,month,5/1/2014,5,1,2014,67.000000
al,month,6/1/2014,6,1,2014,98.000000
al,month,7/1/2014,7,1,2014,71.000000
al,month,8/1/2014,8,1,2014,24.000000
al,month,9/1/2014,9,1,2014,14.000000
al,month,10/1/2014,10,1,2014,11.000000
al,month,11/1/2014,11,1,2014,16.000000
al,month,12/1/2014,12,1,2014,22.000000
al,month,1/1/2015,1,1,2015,27.000000
al,month,2/1/2015,2,1,2015,33.000000
al,month,3/1/2015,3,1,2015,38.000000
al,month,4/1/2015,4,1,2015,36.000000
al,month,5/1/2015,5,1,2015,70.000000
al,month,6/1/2015,6,1,2015,100.000000
al,month,7/1/2015,7,1,2015,54.000000
al,month,8/1/2015,8,1,2015,24.000000
al,month,9/1/2015,9,1,2015,13.000000
al,month,10/1/2015,10,1,2015,9.000000
al,month,11/1/2015,11,1,2015,7.000000
al,month,12/1/2015,12,1,2015,7.000000
al,month,1/1/2016,1,1,2016,7.000000
al,month,2/1/2016,2,1,2016,7.000000
al,month,3/1/2016,3,1,2016,22.000000
ar,month,1/1/2004,1,1,2004,0.000000
ar,month,2/1/2004,2,1,2004,0.000000
ar,month,3/1/2004,3,1,2004,0.000000
ar,month,4/1/2004,4,1,2004,0.000000
ar,month,5/1/2004,5,1,2004,0.000000
ar,month,6/1/2004,6,1,2004,0.000000
ar,month,7/1/2004,7,1,2004,0.000000
ar,month,8/1/2004,8,1,2004,0.000000
ar,month,9/1/2004,9,1,2004,0.000000
ar,month,10/1/2004,10,1,2004,0.000000
ar,month,11/1/2004,11,1,2004,0.000000
ar,month,12/1/2004,12,1,2004,0.000000
ar,month,1/1/2005,1,1,2005,0.000000
ar,month,2/1/2005,2,1,2005,0.000000
ar,month,3/1/2005,3,1,2005,0.000000
ar,month,4/1/2005,4,1,2005,0.000000
ar,month,5/1/2005,5,1,2005,0.000000
ar,month,6/1/2005,6,1,2005,0.000000
ar,month,7/1/2005,7,1,2005,0.000000
ar,month,8/1/2005,8,1,2005,0.000000
ar,month,9/1/2005,9,1,2005,0.000000
ar,month,10/1/2005,10,1,2005,0.000000
ar,month,11/1/2005,11,1,2005,0.000000
ar,month,12/1/2005,12,1,2005,0.000000
ar,month,1/1/2006,1,1,2006,0.000000
ar,month,2/1/2006,2,1,2006,0.000000
ar,month,3/1/2006,3,1,2006,0.000000
ar,month,4/1/2006,4,1,2006,0.000000
ar,month,5/1/2006,5,1,2006,0.000000
ar,month,6/1/2006,6,1,2006,0.000000
ar,month,7/1/2006,7,1,2006,0.000000
ar,month,8/1/2006,8,1,2006,0.000000
ar,month,9/1/2006,9,1,2006,0.000000
ar,month,10/1/2006,10,1,2006,0.000000
ar,month,11/1/2006,11,1,2006,0.000000
ar,month,12/1/2006,12,1,2006,0.000000
ar,month,1/1/2007,1,1,2007,0.000000
ar,month,2/1/2007,2,1,2007,0.000000
ar,month,3/1/2007,3,1,2007,0.000000
ar,month,4/1/2007,4,1,2007,0.000000
ar,month,5/1/2007,5,1,2007,0.000000
ar,month,6/1/2007,6,1,2007,0.000000
ar,month,7/1/2007,7,1,2007,0.000000
ar,month,8/1/2007,8,1,2007,0.000000
ar,month,9/1/2007,9,1,2007,0.000000
ar,month,10/1/2007,10,1,2007,0.000000
ar,month,11/1/2007,11,1,2007,0.000000
ar,month,12/1/2007,12,1,2007,0.000000
ar,month,1/1/2008,1,1,2008,0.000000
ar,month,2/1/2008,2,1,2008,0.000000
ar,month,3/1/2008,3,1,2008,0.000000
ar,month,4/1/2008,4,1,2008,0.000000
ar,month,5/1/2008,5,1,2008,0.000000
ar,month,6/1/2008,6,1,2008,0.000000
ar,month,7/1/2008,7,1,2008,0.000000
ar,month,8/1/2008,8,1,2008,0.000000
ar,month,9/1/2008,9,1,2008,0.000000
ar,month,10/1/2008,10,1,2008,0.000000
ar,month,11/1/2008,11,1,2008,0.000000
ar,month,12/1/2008,12,1,2008,0.000000
ar,month,1/1/2009,1,1,2009,0.000000
ar,month,2/1/2009,2,1,2009,0.000000
ar,month,3/1/2009,3,1,2009,0.000000
ar,month,4/1/2009,4,1,2009,0.000000
ar,month,5/1/2009,5,1,2009,0.000000
ar,month,6/1/2009,6,1,2009,65.000000
ar,month,7/1/2009,7,1,2009,40.000000
ar,month,8/1/2009,8,1,2009,0.000000
ar,month,9/1/2009,9,1,2009,0.000000
ar,month,10/1/2009,10,1,2009,0.000000
ar,month,11/1/2009,11,1,2009,0.000000
ar,month,12/1/2009,12,1,2009,0.000000
ar,month,1/1/2010,1,1,2010,0.000000
ar,month,2/1/2010,2,1,2010,0.000000
ar,month,3/1/2010,3,1,2010,0.000000
ar,month,4/1/2010,4,1,2010,0.000000
ar,month,5/1/2010,5,1,2010,0.000000
ar,month,6/1/2010,6,1,2010,72.000000
ar,month,7/1/2010,7,1,2010,0.000000
ar,month,8/1/2010,8,1,2010,0.000000
ar,month,9/1/2010,9,1,2010,0.000000
ar,month,10/1/2010,10,1,2010,0.000000
ar,month,11/1/2010,11,1,2010,0.000000
ar,month,12/1/2010,12,1,2010,0.000000
ar,month,1/1/2011,1,1,2011,0.000000
ar,month,2/1/2011,2,1,2011,0.000000
ar,month,3/1/2011,3,1,2011,22.000000
ar,month,4/1/2011,4,1,2011,24.000000
ar,month,5/1/2011,5,1,2011,40.000000
ar,month,6/1/2011,6,1,2011,63.000000
ar,month,7/1/2011,7,1,2011,43.000000
ar,month,8/1/2011,8,1,2011,19.000000
ar,month,9/1/2011,9,1,2011,0.000000
ar,month,10/1/2011,10,1,2011,0.000000
ar,month,11/1/2011,11,1,2011,0.000000
ar,month,12/1/2011,12,1,2011,0.000000
ar,month,1/1/2012,1,1,2012,0.000000
ar,month,2/1/2012,2,1,2012,0.000000
ar,month,3/1/2012,3,1,2012,22.000000
ar,month,4/1/2012,4,1,2012,25.000000
ar,month,5/1/2012,5,1,2012,53.000000
ar,month,6/1/2012,6,1,2012,54.000000
ar,month,7/1/2012,7,1,2012,34.000000
ar,month,8/1/2012,8,1,2012,17.000000
ar,month,9/1/2012,9,1,2012,0.000000
ar,month,10/1/2012,10,1,2012,0.000000
ar,month,11/1/2012,11,1,2012,0.000000
ar,month,12/1/2012,12,1,2012,0.000000
ar,month,1/1/2013,1,1,2013,0.000000
ar,month,2/1/2013,2,1,2013,0.000000
ar,month,3/1/2013,3,1,2013,16.000000
ar,month,4/1/2013,4,1,2013,26.000000
ar,month,5/1/2013,5,1,2013,48.000000
ar,month,6/1/2013,6,1,2013,76.000000
ar,month,7/1/2013,7,1,2013,38.000000
ar,month,8/1/2013,8,1,2013,16.000000
ar,month,9/1/2013,9,1,2013,12.000000
ar,month,10/1/2013,10,1,2013,0.000000
ar,month,11/1/2013,11,1,2013,0.000000
ar,month,12/1/2013,12,1,2013,0.000000
ar,month,1/1/2014,1,1,2014,0.000000
ar,month,2/1/2014,2,1,2014,0.000000
ar,month,3/1/2014,3,1,2014,15.000000
ar,month,4/1/2014,4,1,2014,21.000000
ar,month,5/1/2014,5,1,2014,44.000000
ar,month,6/1/2014,6,1,2014,87.000000
ar,month,7/1/2014,7,1,2014,72.000000
ar,month,8/1/2014,8,1,2014,22.000000
ar,month,9/1/2014,9,1,2014,14.000000
ar,month,10/1/2014,10,1,2014,0.000000
ar,month,11/1/2014,11,1,2014,0.000000
ar,month,12/1/2014,12,1,2014,0.000000
ar,month,1/1/2015,1,1,2015,0.000000
ar,month,2/1/2015,2,1,2015,0.000000
ar,month,3/1/2015,3,1,2015,13.000000
ar,month,4/1/2015,4,1,2015,19.000000
ar,month,5/1/2015,5,1,2015,31.000000
ar,month,6/1/2015,6,1,2015,100.000000
ar,month,7/1/2015,7,1,2015,68.000000
ar,month,8/1/2015,8,1,2015,26.000000
ar,month,9/1/2015,9,1,2015,0.000000
ar,month,10/1/2015,10,1,2015,0.000000
ar,month,11/1/2015,11,1,2015,0.000000
ar,month,12/1/2015,12,1,2015,0.000000
ar,month,1/1/2016,1,1,2016,0.000000
ar,month,2/1/2016,2,1,2016,0.000000
ar,month,3/1/2016,3,1,2016,0.000000
az,month,1/1/2004,1,1,2004,0.000000
az,month,2/1/2004,2,1,2004,0.000000
az,month,3/1/2004,3,1,2004,0.000000
az,month,4/1/2004,4,1,2004,0.000000
az,month,5/1/2004,5,1,2004,0.000000
az,month,6/1/2004,6,1,2004,0.000000
az,month,7/1/2004,7,1,2004,0.000000
az,month,8/1/2004,8,1,2004,0.000000
az,month,9/1/2004,9,1,2004,0.000000
az,month,10/1/2004,10,1,2004,0.000000
az,month,11/1/2004,11,1,2004,0.000000
az,month,12/1/2004,12,1,2004,0.000000
az,month,1/1/2005,1,1,2005,0.000000
az,month,2/1/2005,2,1,2005,0.000000
az,month,3/1/2005,3,1,2005,0.000000
az,month,4/1/2005,4,1,2005,0.000000
az,month,5/1/2005,5,1,2005,0.000000
az,month,6/1/2005,6,1,2005,88.000000
az,month,7/1/2005,7,1,2005,0.000000
az,month,8/1/2005,8,1,2005,0.000000
az,month,9/1/2005,9,1,2005,0.000000
az,month,10/1/2005,10,1,2005,0.000000
az,month,11/1/2005,11,1,2005,0.000000
az,month,12/1/2005,12,1,2005,0.000000
az,month,1/1/2006,1,1,2006,0.000000
az,month,2/1/2006,2,1,2006,0.000000
az,month,3/1/2006,3,1,2006,0.000000
az,month,4/1/2006,4,1,2006,0.000000
az,month,5/1/2006,5,1,2006,0.000000
az,month,6/1/2006,6,1,2006,0.000000
az,month,7/1/2006,7,1,2006,0.000000
az,month,8/1/2006,8,1,2006,0.000000
az,month,9/1/2006,9,1,2006,0.000000
az,month,10/1/2006,10,1,2006,0.000000
az,month,11/1/2006,11,1,2006,0.000000
az,month,12/1/2006,12,1,2006,0.000000
az,month,1/1/2007,1,1,2007,0.000000
az,month,2/1/2007,2,1,2007,0.000000
az,month,3/1/2007,3,1,2007,0.000000
az,month,4/1/2007,4,1,2007,0.000000
az,month,5/1/2007,5,1,2007,30.000000
az,month,6/1/2007,6,1,2007,37.000000
az,month,7/1/2007,7,1,2007,39.000000
az,month,8/1/2007,8,1,2007,0.000000
az,month,9/1/2007,9,1,2007,0.000000
az,month,10/1/2007,10,1,2007,0.000000
az,month,11/1/2007,11,1,2007,0.000000
az,month,12/1/2007,12,1,2007,0.000000
az,month,1/1/2008,1,1,2008,0.000000
az,month,2/1/2008,2,1,2008,0.000000
az,month,3/1/2008,3,1,2008,21.000000
az,month,4/1/2008,4,1,2008,23.000000
az,month,5/1/2008,5,1,2008,31.000000
az,month,6/1/2008,6,1,2008,48.000000
az,month,7/1/2008,7,1,2008,31.000000
az,month,8/1/2008,8,1,2008,23.000000
az,month,9/1/2008,9,1,2008,0.000000
az,month,10/1/2008,10,1,2008,0.000000
az,month,11/1/2008,11,1,2008,0.000000
az,month,12/1/2008,12,1,2008,0.000000
az,month,1/1/2009,1,1,2009,0.000000
az,month,2/1/2009,2,1,2009,0.000000
az,month,3/1/2009,3,1,2009,24.000000
az,month,4/1/2009,4,1,2009,20.000000
az,month,5/1/2009,5,1,2009,43.000000
az,month,6/1/2009,6,1,2009,36.000000
az,month,7/1/2009,7,1,2009,48.000000
az,month,8/1/2009,8,1,2009,27.000000
az,month,9/1/2009,9,1,2009,0.000000
az,month,10/1/2009,10,1,2009,0.000000
az,month,11/1/2009,11,1,2009,0.000000
az,month,12/1/2009,12,1,2009,0.000000
az,month,1/1/2010,1,1,2010,0.000000
az,month,2/1/2010,2,1,2010,0.000000
az,month,3/1/2010,3,1,2010,27.000000
az,month,4/1/2010,4,1,2010,31.000000
az,month,5/1/2010,5,1,2010,41.000000
az,month,6/1/2010,6,1,2010,60.000000
az,month,7/1/2010,7,1,2010,54.000000
az,month,8/1/2010,8,1,2010,33.000000
az,month,9/1/2010,9,1,2010,20.000000
az,month,10/1/2010,10,1,2010,12.000000
az,month,11/1/2010,11,1,2010,12.000000
az,month,12/1/2010,12,1,2010,12.000000
az,month,1/1/2011,1,1,2011,12.000000
az,month,2/1/2011,2,1,2011,12.000000
az,month,3/1/2011,3,1,2011,30.000000
az,month,4/1/2011,4,1,2011,38.000000
az,month,5/1/2011,5,1,2011,63.000000
az,month,6/1/2011,6,1,2011,72.000000
az,month,7/1/2011,7,1,2011,63.000000
az,month,8/1/2011,8,1,2011,34.000000
az,month,9/1/2011,9,1,2011,21.000000
az,month,10/1/2011,10,1,2011,12.000000
az,month,11/1/2011,11,1,2011,10.000000
az,month,12/1/2011,12,1,2011,7.000000
az,month,1/1/2012,1,1,2012,7.000000
az,month,2/1/2012,2,1,2012,13.000000
az,month,3/1/2012,3,1,2012,29.000000
az,month,4/1/2012,4,1,2012,47.000000
az,month,5/1/2012,5,1,2012,68.000000
az,month,6/1/2012,6,1,2012,83.000000
az,month,7/1/2012,7,1,2012,61.000000
az,month,8/1/2012,8,1,2012,36.000000
az,month,9/1/2012,9,1,2012,20.000000
az,month,10/1/2012,10,1,2012,11.000000
az,month,11/1/2012,11,1,2012,8.000000
az,month,12/1/2012,12,1,2012,8.000000
az,month,1/1/2013,1,1,2013,9.000000
az,month,2/1/2013,2,1,2013,11.000000
az,month,3/1/2013,3,1,2013,31.000000
az,month,4/1/2013,4,1,2013,40.000000
az,month,5/1/2013,5,1,2013,52.000000
az,month,6/1/2013,6,1,2013,81.000000
az,month,7/1/2013,7,1,2013,65.000000
az,month,8/1/2013,8,1,2013,34.000000
az,month,9/1/2013,9,1,2013,22.000000
az,month,10/1/2013,10,1,2013,10.000000
az,month,11/1/2013,11,1,2013,8.000000
az,month,12/1/2013,12,1,2013,7.000000
az,month,1/1/2014,1,1,2014,7.000000
az,month,2/1/2014,2,1,2014,12.000000
az,month,3/1/2014,3,1,2014,32.000000
az,month,4/1/2014,4,1,2014,34.000000
az,month,5/1/2014,5,1,2014,53.000000
az,month,6/1/2014,6,1,2014,100.000000
az,month,7/1/2014,7,1,2014,85.000000
az,month,8/1/2014,8,1,2014,39.000000
az,month,9/1/2014,9,1,2014,27.000000
az,month,10/1/2014,10,1,2014,11.000000
az,month,11/1/2014,11,1,2014,9.000000
az,month,12/1/2014,12,1,2014,7.000000
az,month,1/1/2015,1,1,2015,8.000000
az,month,2/1/2015,2,1,2015,13.000000
az,month,3/1/2015,3,1,2015,37.000000
az,month,4/1/2015,4,1,2015,28.000000
az,month,5/1/2015,5,1,2015,38.000000
az,month,6/1/2015,6,1,2015,80.000000
az,month,7/1/2015,7,1,2015,82.000000
az,month,8/1/2015,8,1,2015,44.000000
az,month,9/1/2015,9,1,2015,24.000000
az,month,10/1/2015,10,1,2015,10.000000
az,month,11/1/2015,11,1,2015,6.000000
az,month,12/1/2015,12,1,2015,6.000000
az,month,1/1/2016,1,1,2016,8.000000
az,month,2/1/2016,2,1,2016,12.000000
az,month,3/1/2016,3,1,2016,0.000000
ca,week,1/4/2004,1,4,2004,0.000000
ca,week,1/11/2004,1,11,2004,0.000000
ca,week,1/18/2004,1,18,2004,0.000000
ca,week,1/25/2004,1,25,2004,0.000000
ca,week,2/1/2004,2,1,2004,0.000000
ca,week,2/8/2004,2,8,2004,0.000000
ca,week,2/15/2004,2,15,2004,0.000000
ca,week,2/22/2004,2,22,2004,0.000000
ca,week,2/29/2004,2,29,2004,0.000000
ca,week,3/7/2004,3,7,2004,0.000000
ca,week,3/14/2004,3,14,2004,0.000000
ca,week,3/21/2004,3,21,2004,0.000000
ca,week,3/28/2004,3,28,2004,0.000000
ca,week,4/4/2004,4,4,2004,0.000000
ca,week,4/11/2004,4,11,2004,0.000000
ca,week,4/18/2004,4,18,2004,0.000000
ca,week,4/25/2004,4,25,2004,0.000000
ca,week,5/2/2004,5,2,2004,0.000000
ca,week,5/9/2004,5,9,2004,0.000000
ca,week,5/16/2004,5,16,2004,0.000000
ca,week,5/23/2004,5,23,2004,0.000000
ca,week,5/30/2004,5,30,2004,34.000000
ca,week,6/6/2004,6,6,2004,33.000000
ca,week,6/13/2004,6,13,2004,33.000000
ca,week,6/20/2004,6,20,2004,34.000000
ca,week,6/27/2004,6,27,2004,35.000000
ca,week,7/4/2004,7,4,2004,37.000000
ca,week,7/11/2004,7,11,2004,38.000000
ca,week,7/18/2004,7,18,2004,37.000000
ca,week,7/25/2004,7,25,2004,37.000000
ca,week,8/1/2004,8,1,2004,31.000000
ca,week,8/8/2004,8,8,2004,31.000000
ca,week,8/15/2004,8,15,2004,0.000000
ca,week,8/22/2004,8,22,2004,0.000000
ca,week,8/29/2004,8,29,2004,0.000000
ca,week,9/5/2004,9,5,2004,0.000000
ca,week,9/12/2004,9,12,2004,0.000000
ca,week,9/19/2004,9,19,2004,0.000000
ca,week,9/26/2004,9,26,2004,0.000000
ca,week,10/3/2004,10,3,2004,0.000000
ca,week,10/10/2004,10,10,2004,0.000000
ca,week,10/17/2004,10,17,2004,0.000000
ca,week,10/24/2004,10,24,2004,0.000000
ca,week,10/31/2004,10,31,2004,0.000000
ca,week,11/7/2004,11,7,2004,0.000000
ca,week,11/14/2004,11,14,2004,0.000000
ca,week,11/21/2004,11,21,2004,0.000000
ca,week,11/28/2004,11,28,2004,0.000000
ca,week,12/5/2004,12,5,2004,0.000000
ca,week,12/12/2004,12,12,2004,0.000000
ca,week,12/19/2004,12,19,2004,0.000000
ca,week,12/26/2004,12,26,2004,0.000000
ca,week,1/2/2005,1,2,2005,0.000000
ca,week,1/9/2005,1,9,2005,0.000000
ca,week,1/16/2005,1,16,2005,0.000000
ca,week,1/23/2005,1,23,2005,0.000000
ca,week,1/30/2005,1,30,2005,0.000000
ca,week,2/6/2005,2,6,2005,0.000000
ca,week,2/13/2005,2,13,2005,0.000000
ca,week,2/20/2005,2,20,2005,0.000000
ca,week,2/27/2005,2,27,2005,0.000000
ca,week,3/6/2005,3,6,2005,0.000000
ca,week,3/13/2005,3,13,2005,0.000000
ca,week,3/20/2005,3,20,2005,0.000000
ca,week,3/27/2005,3,27,2005,0.000000
ca,week,4/3/2005,4,3,2005,0.000000
ca,week,4/10/2005,4,10,2005,0.000000
ca,week,4/17/2005,4,17,2005,0.000000
ca,week,4/24/2005,4,24,2005,0.000000
ca,week,5/1/2005,5,1,2005,0.000000
ca,week,5/8/2005,5,8,2005,0.000000
ca,week,5/15/2005,5,15,2005,25.000000
ca,week,5/22/2005,5,22,2005,28.000000
ca,week,5/29/2005,5,29,2005,36.000000
ca,week,6/5/2005,6,5,2005,25.000000
ca,week,6/12/2005,6,12,2005,26.000000
ca,week,6/19/2005,6,19,2005,30.000000
ca,week,6/26/2005,6,26,2005,26.000000
ca,week,7/3/2005,7,3,2005,44.000000
ca,week,7/10/2005,7,10,2005,30.000000
ca,week,7/17/2005,7,17,2005,22.000000
ca,week,7/24/2005,7,24,2005,25.000000
ca,week,7/31/2005,7,31,2005,0.000000
ca,week,8/7/2005,8,7,2005,0.000000
ca,week,8/14/2005,8,14,2005,0.000000
ca,week,8/21/2005,8,21,2005,0.000000
ca,week,8/28/2005,8,28,2005,0.000000
ca,week,9/4/2005,9,4,2005,0.000000
ca,week,9/11/2005,9,11,2005,0.000000
ca,week,9/18/2005,9,18,2005,0.000000
ca,week,9/25/2005,9,25,2005,0.000000
ca,week,10/2/2005,10,2,2005,0.000000
ca,week,10/9/2005,10,9,2005,0.000000
ca,week,10/16/2005,10,16,2005,0.000000
ca,week,10/23/2005,10,23,2005,0.000000
ca,week,10/30/2005,10,30,2005,0.000000
ca,week,11/6/2005,11,6,2005,0.000000
ca,week,11/13/2005,11,13,2005,0.000000
ca,week,11/20/2005,11,20,2005,0.000000
